iteration,1,2,3
911,2940,49948,2600
912,2923,50000,2577
913,2904,49975,2572
914,2893,49906,2572
915,2872,49920,2562
916,2869,49875,2560
917,2868,49871,2562
918,2846,49891,2565
919,2863,49848,2575
920,2879,49809,2572
921,2887,49831,2557
922,2877,49850,2570
923,2885,49814,2563
924,2878,49793,2582
925,2884,49860,2593
926,2893,49906,2580
927,2914,49879,2584
928,2937,49896,2589
929,2932,49945,2589
930,2932,49951,2604
931,2976,49960,2613
932,2994,49997,2631
933,3006,49983,2665
934,3011,50008,2690
935,3028,50015,2705
936,3042,50063,2708
937,3075,50096,2733
938,3111,50110,2744
939,3097,50157,2766
940,3130,50209,2771
941,3151,50200,2781
942,3166,50204,2794
943,3198,50199,2825
944,3213,50252,2861
945,3238,50273,2888
946,3279,50262,2912
947,3310,50296,2935
948,3356,50302,2966
949,3398,50314,2988
950,3439,50357,3020
951,3460,50412,3028
952,3485,50413,3049
953,3509,50469,3060
954,3564,50484,3074
955,3580,50528,3110
956,3589,50587,3111
957,3613,50632,3114
958,3624,50692,3139
959,3639,50708,3164
960,3650,50711,3209
961,3683,50730,3232
962,3702,50732,3269
963,3714,50748,3287
964,3736,50741,3308
965,3752,50780,3322
966,3775,50836,3333
967,3827,50791,3348
968,3863,50724,3363
969,3890,50696,3387
970,3889,50675,3428
971,3875,50649,3463
972,3902,50619,3491
973,3907,50614,3485
974,3940,50583,3482
975,3944,50565,3488
976,3941,50564,3492
977,3954,50501,3502
978,3952,50391,3527
979,3933,50268,3534
980,3907,50254,3543
981,3881,50244,3547
982,3854,50168,3539
983,3822,50137,3542
984,3823,50053,3521
985,3793,49972,3528
986,3769,49931,3512
987,3745,49953,3488
988,3733,49972,3473
989,3694,49921,3469
990,3664,49833,3462
991,3618,49808,3426
992,3564,49857,3399
993,3534,49824,3384
994,3483,49808,3376
995,3443,49721,3336
996,3399,49725,3301
997,3358,49734,3258
998,3306,49751,3239
999,3305,49657,3203
1000,3281,49490,3174
